learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.334626719,7.756508168247011E-10,100.0,98.0,0.0,-100.0,-Infinity,?,?,98.98989898989899,50.0,0.0,100.0,?,?,98.0,100.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.397005551,9.202423549360699E-10,200.0,99.0,0.0,-100.0,-Infinity,?,?,99.49748743718592,50.0,0.0,100.0,?,?,99.0,200.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,0.423498302,9.81651449865765E-10,300.0,99.33333333333333,0.0,-100.00000000000333,-Infinity,?,?,99.66555183946488,50.0,0.0,100.0,?,?,99.33333333333333,300.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,0.445223646,1.032009893655777E-9,400.0,99.5,0.0,-100.00000000000443,-Infinity,?,?,99.74937343358395,50.0,0.0,100.0,?,?,99.5,400.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,0.467098891,1.0827158017290962E-9,500.0,99.6,0.0,-100.0,-Infinity,?,?,99.79959919839679,50.0,0.0,100.0,?,?,99.6,500.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,0.491014867,1.1381520393821927E-9,600.0,99.66666666666667,0.0,-99.99999999999334,-Infinity,?,?,99.83305509181972,50.0,0.0,100.0,?,?,99.66666666666667,600.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,0.514797535,1.1932792746358447E-9,700.0,99.71428571428571,0.0,-100.0,-Infinity,?,?,99.85693848354792,50.0,0.0,100.0,?,?,99.71428571428571,700.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,0.535727522,1.2417941139803991E-9,800.0,99.75,0.0,-100.0,-Infinity,?,?,99.87484355444306,50.0,0.0,100.0,?,?,99.75,800.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,0.555431377,1.2874668303463193E-9,900.0,99.77777777777777,0.0,-100.00000000000999,-Infinity,?,?,99.88876529477196,50.0,0.0,100.0,?,?,99.77777777777777,900.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,0.575003288,1.3328337060080632E-9,1000.0,99.8,0.0,-100.0,-Infinity,?,?,99.8998998998999,50.0,0.0,100.0,?,?,99.8,1000.0,8960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
